base_name,frame_number,set_type,results_dir
C46A5.2 (ok1187) on food L_2010_04_08__14_35_29___6___7,16625,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/clockwise
C46A5.2 (ok1187) on food L_2010_04_08__14_35_29___6___7,16626,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/clockwise
C46A5.2 (ok1187) on food L_2010_04_08__14_35_29___6___7,19291,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/clockwise
C46A5.2 (ok1187) on food L_2010_04_08__14_35_58___4___7,17785,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/clockwise
C46A5.2 (ok1187) on food L_2010_04_08__14_35___3___7,14313,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/clockwise
C46A5.2 (ok1187) on food L_2010_04_08__14_35___3___7,14407,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/clockwise
C46A5.2 (ok1187) on food L_2010_04_08__14_35___3___7,14500,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/clockwise
C46A5.2 (ok1187) on food L_2010_04_08__14_35___3___7,14501,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/clockwise
C46A5.2 (ok1187) on food L_2010_04_08__14_35___3___7,15326,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/clockwise
C46A5.2 (ok1187) on food L_2010_04_08__14_35___3___7,15328,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/clockwise
C46A5.2 (ok1187) on food R_2010_04_08__14_35_23___2___7,11482,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/anticlockwise
C46A5.2 (ok1187) on food R_2010_04_08__14_35_23___2___7,11483,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/anticlockwise
C46A5.2 (ok1187) on food R_2010_04_08__14_35_23___2___7,12300,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/anticlockwise
C46A5.2 (ok1187) on food R_2010_04_08__14_35_23___2___7,12300,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C46A5.2(ok1187)IV@RB1156/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food L_2011_08_11__09_57_03___1___1,9857,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_11__09_57_03___1___1,9859,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__12_20_31___2___6,24435,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__12_40___3___7,21159,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__12_40___3___7,21319,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__13_00___4___8,6103,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__13_00___4___8,6104,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__13_00___4___8,6104,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__13_00___4___8,6105,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__13_00___4___8,26920,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__13_24_59__9,23799,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__13_24_59__9,23957,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__13_24_59__9,24262,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__13_24_59__9,24381,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_08_19__13_24_59__9,24554,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_09_13__13_02_36__6,20288,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_09_13__13_02_36__6,20291,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food L_2011_09_13__15_43_41___7___9,22035,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (gk596)V on food R_2011_08_11__10_19_44___2___2,11356,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_08_11__10_19_44___2___2,11358,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_08_11__12_04_54___7___7,17915,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_08_11__12_04_54___7___7,21137,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_08_11__12_04_54___7___7,21212,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_08_11__12_04_54___7___7,21214,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__11_37_28___1___2,7902,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__11_37_28___1___2,7904,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__11_37_28___1___2,12363,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__11_37_28___1___2,12364,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__11_37_28___1___2,19929,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__11_37_28___1___2,19931,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__12_19___3___4,6715,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__12_19___3___4,6716,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__12_19___3___4,6830,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__12_19___3___4,6831,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_13__13_20_22___6___7,23453,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_15__12_39_55___6___5,22445,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_15__12_39_55___6___5,22580,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_15__12_39_55___6___5,26849,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (gk596)V on food R_2011_09_15__12_39_55___6___5,26851,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/anticlockwise
C52B9.11 (ok596)V on food L_2011_09_15__13_22_02___8___7,24573,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
C52B9.11 (ok596)V on food L_2011_09_15__13_22_02___8___7,24574,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/C52B9.11(gk596)X@VC1340/food_OP50/XX/30m_wait/clockwise
F23B2.2 (ok1226) on food L_2010_03_26__11_13_35___1___4,16480,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F23B2.3(ok1226)IV@RB1177/food_OP50/XX/30m_wait/clockwise
F23B2.2 (ok1226) on food L_2010_03_26__11_13_35___1___4,16843,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F23B2.3(ok1226)IV@RB1177/food_OP50/XX/30m_wait/clockwise
F23B2.2 (ok1226) on food L_2010_03_26__11_13_35___1___4,17847,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F23B2.3(ok1226)IV@RB1177/food_OP50/XX/30m_wait/clockwise
F23B2.2 (ok1226) on food R_2010_03_25__12_37_01___7___7,10096,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F23B2.3(ok1226)IV@RB1177/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330) on food R_2011_08_24__12_04___3___7,9041,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330) on food R_2011_08_24__12_04___3___7,9042,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330) on food R_2011_08_24__12_04___3___7,9634,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330) on food R_2011_08_24__12_04___3___7,9636,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330) on food R_2011_08_24__12_04___3___7,9816,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330) on food R_2011_08_24__12_04___3___7,11084,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330) on food R_2011_08_24__12_04___3___7,11085,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330) on food R_2011_08_24__12_04___3___7,13425,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330) on food R_2011_08_24__12_04___3___7,13428,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food L_2011_08_24__11_42_51___2___6,26405,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/clockwise
F54E4.4 (ok2330)X on food L_2011_08_24__11_42_51___2___6,26407,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/clockwise
F54E4.4 (ok2330)X on food L_2011_08_24__12_45_16__8,16065,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/clockwise
F54E4.4 (ok2330)X on food L_2011_08_24__12_45_16__8,16067,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/clockwise
F54E4.4 (ok2330)X on food L_2011_08_24__12_45_16__8,16972,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/clockwise
F54E4.4 (ok2330)X on food L_2011_08_24__12_45_16__8,16975,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/clockwise
F54E4.4 (ok2330)X on food R_2011_08_09__10_29_54___6___1,1059,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_09__10_29_54___6___1,1316,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_09__10_29_54___6___1,6866,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_09__10_29_54___6___1,7662,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_09__10_29_54___6___1,7664,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_09__11_28_43___1___4,6038,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_09__11_28_43___1___4,6042,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_09__11_28_43___1___4,6359,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_09__11_28_43___1___4,6514,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_24__11_19_34___1___5,24637,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_24__11_19_34___1___5,24639,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_24__11_19_34___1___5,24768,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_24__11_19_34___1___5,24770,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_24__11_19_34___1___5,25913,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
F54E4.4 (ok2330)X on food R_2011_08_24__11_19_34___1___5,25916,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/F54E4.4(ok2336)X@RB1802/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food L_2011_09_06__12_09_09___2___2,9991,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/clockwise
T14B1.1 (ok1702) on food L_2011_09_06__12_09_09___2___2,9992,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/clockwise
T14B1.1 (ok1702) on food L_2011_09_06__12_09_09___2___2,10157,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/clockwise
T14B1.1 (ok1702) on food L_2011_09_13__12_58_56___2___6,20132,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/clockwise
T14B1.1 (ok1702) on food R_2011_08_11__09_59_29___6___1,270,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food R_2011_09_06__16_12_28___8___8,22709,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food R_2011_09_13__13_19___3___7,10757,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food R_2011_09_13__13_19___3___7,10760,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food R_2011_09_13__16_00_13___6___10,19667,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food R_2011_09_13__16_00_13___6___10,19850,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food R_2011_09_13__16_23_52___7___11,12936,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food R_2011_09_13__16_23_52___7___11,13727,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food R_2011_09_13__16_40_50___8___12,10033,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food R_2011_09_13__16_40_50___8___12,24457,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T14B1.1 (ok1702) on food R_2011_09_13__16_40_50___8___12,24460,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T14B1.1(ok1702)X@VC1243/food_OP50/XX/30m_wait/anticlockwise
T28F2.7 (ok2657) on food L_2010_03_19__09_33_34___1___3,4,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/clockwise
T28F2.7 (ok2657) on food L_2010_03_19__09_33_34___1___3,5,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/clockwise
T28F2.7 (ok2657) on food L_2010_03_30__12_27_29___6___4,7929,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/clockwise
T28F2.7 (ok2657) on food L_2010_03_30__12_27_29___6___4,16878,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/clockwise
T28F2.7 (ok2657) on food L_2010_03_30__12_27_29___6___4,18092,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/clockwise
T28F2.7 (ok2657) on food L_2010_03_30__12_28_54___8___5,14482,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/clockwise
T28F2.7 (ok2657) on food L_2010_03_30__12_28_54___8___5,14485,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/clockwise
T28F2.7 (ok2657) on food R_2010_03_31__11_13_12___1___2,16990,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/anticlockwise
T28F2.7 (ok2657) on food R_2010_03_31__11_15_36___8___2,593,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/anticlockwise
T28F2.7 (ok2657) on food R_2010_03_31__11_15_36___8___2,1872,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/anticlockwise
T28F2.7 (ok2657) on food R_2010_03_31__11_15_36___8___2,1873,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/anticlockwise
T28F7.2 (ok2657) on food R_2010_03_31__11_15_58___7___2,15391,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/anticlockwise
T28f2.7 (ok2657) on food L_2010_03_19__09_35_57___8___3,1683,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/T28F2.7(ok2657)I@RB2005/food_OP50/XX/30m_wait/clockwise
